Date,ABT,lag_1,lag_5,lag_15,lag_25,lag_30,lag_60,lag_90,EMA_20,SMA_10,SMA_20,SMA_30,SMA_50,SMA_200,retorno_diario,retorno_5d,retorno_20d,retorno_30d,retorno_200d,volatilidad_20,momentum_10,BB_medio,BB_sup,BB_inf,RSI_14,MACD,Signal,target_retorno_20d
2010-11-03,17.9196891784667,17.8635139465332,18.1303405761718,18.6710300445556,18.2772407531738,18.1031341552734,17.9220600128173,16.277114868164,18.216334438702297,18.22900142669674,18.39407558441158,18.332031949361127,18.066649284362754,17.644574179649304,0.005533338315034886,-0.034351985230334225,-0.03349946606091503,-0.01626401309935621,-0.07091707499603694,0.008869380523246892,-0.03763959715295928,18.39407558441158,18.989013099491178,17.861054039180612,28.46428763997696,-0.04263697242355846,0.09819007465952101,-0.06720178374250363
2010-11-04,17.8635139465332,17.9196891784667,18.1689662933349,18.6815509796142,18.1901931762695,17.9673385620117,17.5460128784179,16.0942611694335,18.182732487067145,18.180550575256312,18.367667102813677,18.325917116800902,18.080460357665974,17.637968974113413,0.0031446910222501234,-0.0116187225948724,-0.028630402985284853,-0.0101333269274404,-0.06865857415835341,0.008556652053521194,-0.026325978588677024,18.367667102813677,18.99566085741531,17.792490311407853,30.16485464605188,-0.06124673857109286,0.07002466524290511,-0.06898577841993736
2010-11-05,17.8775596618652,17.8635139465332,18.0179920196533,18.6675090789794,18.3085708618164,18.0857257843017,17.5460128784179,16.1391124725341,18.153668408476484,18.11173591613766,18.345414257049516,18.32245629628495,18.090780029296834,17.632246108055064,-0.003134832941243504,-0.016811762533444297,-0.024308664976761873,-0.005778519457412479,-0.0602150654162984,0.008623571952156964,-0.03709353078056521,18.345414257049516,19.01000202933633,17.725332176291023,29.517277840030644,-0.0796102862361252,0.04377038448010552,-0.07855476214100243
2010-11-08,17.7125492095947,17.8775596618652,17.7652130126953,18.8430576324462,18.2841987609863,18.1414356231689,17.4311008453369,16.0287132263183,18.111657056202027,18.05415725708004,18.31985883712764,18.31551742553707,18.10360912322994,17.628389601707408,0.0007862795289907965,-0.007794007103284484,-0.02779474819826,-0.011509967856373704,-0.041359162490866797,0.008514081396739403,-0.031202286170727622,18.31985883712764,19.02034547236559,17.67048304173344,23.19721530059678,-0.09196998547727375,0.019094250336859374,-0.0705649731324417
2010-11-09,17.5721130371093,17.7125492095947,17.8635139465332,18.5621871948242,18.4826736450195,18.238935470581,17.5285930633544,16.0287132263183,18.06027191152653,17.98183288574215,18.28605289459224,18.301221211751262,18.110770263671835,17.623383021354627,-0.00923003225224761,-0.0029644340916690215,-0.036768234028194624,-0.023641260949957887,-0.053506640962016294,0.00842789743143439,-0.03923040990971616,18.28605289459224,19.046061814433035,17.593655859822245,24.79200596677616,-0.11376864648292084,-0.0031185968259672507,-0.0663336679385117
2010-11-10,17.6142349243164,17.5721130371093,17.9196891784667,18.404197692871,18.4478588104248,18.2772407531738,17.6504688262939,16.1080589294433,18.0177921984589,17.88914508819576,18.233038711547806,18.27899379730221,18.117560157775838,17.618050580024672,-0.007928625677964485,-0.016312630890880864,-0.05690538249449273,-0.036560381199180814,-0.05721932931811746,0.008599630939846779,-0.05010424486578369,18.233038711547806,19.05909298316151,17.513012806022967,25.052953259312133,-0.14075374625560144,-0.02524860675735797,-0.060593732579731774
2010-11-11,17.4773159027099,17.6142349243164,17.8635139465332,18.5516605377197,18.3085708618164,18.1901931762695,17.4902973175048,16.4599685668945,17.966318265530425,17.83753452301022,18.180198955535843,18.25689360300696,18.126236915588336,17.613920893669082,0.0023970871982297304,-0.01704573394706832,-0.05660079372789384,-0.036274940939445166,-0.04479010620750001,0.007920942598650439,-0.02846640688778368,18.180198955535843,19.024279984357225,17.441797438738387,19.999707005139427,-0.15693173659938253,-0.048349634657006674,-0.04339076956857635
2010-11-12,17.0560035705566,17.4773159027099,17.8775596618652,18.4533462524414,18.3886680603027,18.3085708618164,17.173433303833,16.5945205688476,17.87962162791387,17.76836948394772,18.119987201690627,18.23313102722164,18.125698776245077,17.60902110576625,-0.00777320287794514,-0.02161937707100725,-0.06446119373163361,-0.03919019807275059,-0.05309330121018774,0.007931950295169344,-0.038067679771012886,18.119987201690627,18.993765463529954,17.366632447541733,19.517445884813313,-0.17874071951426274,-0.07006605504548186,-0.022642938729790618
2010-11-15,16.9085464477539,17.0560035705566,17.7125492095947,18.4357929229736,18.3886680603027,18.2841987609863,17.1803970336914,16.5703697204589,17.787138277422443,17.67217063903805,18.03941192626949,18.191378784179644,18.114366569519003,17.60374246120448,-0.024106237736881142,-0.04595459933276391,-0.0863267563768022,-0.06841425803868173,-0.05828978058005574,0.00796052190379634,-0.05339043596242021,18.03941192626949,19.0198600769164,17.220114326464852,15.58655938377838,-0.22739955918329002,-0.09180098793923804,-0.0022841645546077816
2010-11-16,16.7330017089843,16.9085464477539,17.5721130371093,18.4989910125732,18.632396697998,18.4826736450195,17.3336067199707,16.4979171752929,17.686744318523573,17.58650398254391,17.942686367034877,18.145523707071902,18.099179992675744,17.597042269706677,-0.008645467397606188,-0.04539170236463097,-0.10266439886917456,-0.07523722156027324,-0.07343245068676962,0.00918624890934066,-0.04822157574633146,17.942686367034877,18.99001359648194,17.08881025605704,11.932573005279224,-0.27469409511127907,-0.11892070218804844,0.009651869299498239
2010-11-17,16.7821502685546,16.7330017089843,17.6142349243164,18.1303405761718,18.6710300445556,18.4478588104248,17.2291355133056,16.5988845825195,17.60059250424081,17.47345275878902,17.85122709274288,18.087201309204058,18.082223587036093,17.587582697868303,-0.010382012393082896,-0.04775244310988325,-0.09854363963907997,-0.09466552132227257,-0.10157975262216945,0.008621414552423245,-0.06328610602217488,17.85122709274288,18.98944240983536,16.895930324234396,13.14797190302356,-0.3226213705679797,-0.15007538077269458,0.015899544022512258
2010-11-18,16.7189617156982,16.7821502685546,17.4773159027099,18.1689662933349,18.6815509796142,18.3085708618164,17.3475303649902,16.6615657806396,17.516627667236754,17.35969886779781,17.77012472152706,18.03167769114172,18.066528549194295,17.578009657859756,0.002937223125000221,-0.04723932997016578,-0.0881346446818877,-0.090292784598336,-0.10240320669675151,0.008414827571308486,-0.06347983486672482,17.77012472152706,18.9666843642344,16.735769821251363,13.627372804281222,-0.35257395062595975,-0.1845845787317516,0.016379689080582516
2010-11-19,16.6417121887207,16.7189617156982,17.0560035705566,18.0179920196533,18.6675090789794,18.3886680603027,17.2361049652099,16.7207660675048,17.43330238356856,17.24524364471431,17.678489780425984,17.978690719604447,18.045112686157186,17.56954046726222,-0.003765223874487522,-0.04339076956857635,-0.09878893688762858,-0.08682322383957464,-0.09199242563144616,0.008561528641321032,-0.0640720652308795,17.678489780425984,18.91595189465342,16.6242975484007,14.285174907022068,-0.37706381727388205,-0.21818245311059326,0.018354851834658792
2010-11-22,16.5890579223632,16.6417121887207,16.9085464477539,17.7652130126953,18.8430576324462,18.3886680603027,17.3544921875,16.3899765014648,17.35289814916805,17.12165889739986,17.587908077239952,17.920458857218378,18.01901798248287,17.56042844295497,-0.004620473943963144,-0.02429006186133098,-0.09817374252547928,-0.09500176227300072,-0.09869981090882063,0.008039868258771891,-0.06912842113348938,17.587908077239952,18.852486453881458,16.50449310697051,15.811248476403648,-0.3981163666028067,-0.24995872594325103,0.0158725942932203
2010-11-23,16.4837322235107,16.5890579223632,16.7330017089843,17.8635139465332,18.5621871948242,18.632396697998,17.2326183319091,16.5083599090576,17.270120441962586,17.009309768676708,17.49557132720943,17.860471852620396,17.992497062683064,17.55211370944972,-0.0031639933295558587,-0.018895091093601324,-0.10017117290947164,-0.09786517066042877,-0.09111035940220147,0.008040665438951313,-0.06342911310715904,17.49557132720943,18.771572797838434,16.40424335664147,10.10939466375244,-0.414273930867914,-0.2795902540751622,0.018955770986235576
